terrain_path,satellite_path,slope_variation,elevation_change,water_proximity,vegetation_density,coastal,has_lake,has_river,z,x,y
19074_24802.png,19074_24802.png,0.007893755535284678,34.900390625,0.00018310546875,0.3460865318775177,False,False,False,16,19074,24802
19074_24803.png,19074_24803.png,0.01129931112130483,56.3994140625,0.00030517578125,0.34567734599113464,False,False,False,16,19074,24803
19074_24804.png,19074_24804.png,0.013466159502665201,74.099609375,0.02398681640625,0.34036460518836975,False,False,False,16,19074,24804
19074_24805.png,19074_24805.png,0.018539830048878988,66.099609375,0.087615966796875,0.35607707500457764,False,False,False,16,19074,24805
19074_24806.png,19074_24806.png,0.011124086380004884,39.900390625,0.0003204345703125,0.3720446825027466,False,False,False,16,19074,24806
19075_24793.png,19075_24793.png,0.009940896431605022,41.7001953125,0.0008392333984375,0.3648979067802429,False,False,False,16,19075,24793
19075_24794.png,19075_24794.png,0.014220070838928223,59.7001953125,0.0014801025390625,0.3731870949268341,False,False,False,16,19075,24794
19075_24795.png,19075_24795.png,0.008673031131426494,34.3994140625,0.0024566650390625,0.36767077445983887,False,False,False,16,19075,24795
19075_24796.png,19075_24796.png,0.016543236374855042,60.7001953125,0.0021514892578125,0.3681768774986267,False,False,False,16,19075,24796
19075_24797.png,19075_24797.png,0.016486757000287375,57.7998046875,0.0377960205078125,0.3686264157295227,False,False,False,16,19075,24797
19075_24798.png,19075_24798.png,0.0214356005191803,67.7998046875,0.0328826904296875,0.36771416664123535,False,False,False,16,19075,24798
19075_24799.png,19075_24799.png,0.015549366672833761,66.3994140625,0.0061798095703125,0.37064170837402344,False,False,False,16,19075,24799
19075_24800.png,19075_24800.png,0.016862132151921592,60.3994140625,0.007293701171875,0.36786648631095886,False,False,False,16,19075,24800
19075_24801.png,19075_24801.png,0.005440877377986908,28.599609375,0.00213623046875,0.3516641855239868,False,False,False,16,19075,24801
19075_24802.png,19075_24802.png,0.003913222253322602,18.8994140625,0.0,0.34513765573501587,False,False,False,16,19075,24802
19075_24803.png,19075_24803.png,0.0028820266326268513,16.7001953125,0.00567626953125,0.34120267629623413,False,False,False,16,19075,24803
19075_24804.png,19075_24804.png,0.010798718531926472,55.5,0.0001373291015625,0.3405291438102722,False,False,False,16,19075,24804
19075_24805.png,19075_24805.png,0.01189333200454712,69.2998046875,0.0619049072265625,0.33935511112213135,False,False,False,16,19075,24805
19075_24806.png,19075_24806.png,0.01964356501897176,65.099609375,0.0,0.3507433831691742,False,False,False,16,19075,24806
19076_24793.png,19076_24793.png,0.008168874680995942,22.900390625,0.0026092529296875,0.3644693195819855,False,False,False,16,19076,24793
19076_24794.png,19076_24794.png,0.005649994313716889,22.7998046875,0.001739501953125,0.36966970562934875,False,False,False,16,19076,24794
19076_24795.png,19076_24795.png,0.00587323655684789,16.599609375,0.0,0.3585723638534546,False,False,False,16,19076,24795
19076_24796.png,19076_24796.png,0.009303495287895203,39.2998046875,0.0002899169921875,0.36937159299850464,False,False,False,16,19076,24796
19076_24797.png,19076_24797.png,0.016337037086486816,60.2001953125,0.007965087890625,0.3728271424770355,False,False,False,16,19076,24797
19076_24798.png,19076_24798.png,0.012512909372647603,68.0,0.0060882568359375,0.3707154095172882,False,False,False,16,19076,24798
19076_24799.png,19076_24799.png,0.01810645659764608,79.1005859375,0.0225372314453125,0.3672808110713959,False,False,False,16,19076,24799
19076_24800.png,19076_24800.png,0.016760694980621337,54.400390625,0.0255126953125,0.36907973885536194,False,False,False,16,19076,24800
19076_24801.png,19076_24801.png,0.018545095125834146,73.2001953125,0.0209197998046875,0.3681184649467468,False,False,False,16,19076,24801
19076_24802.png,19076_24802.png,0.016976078351338703,63.0,0.00018310546875,0.35778260231018066,False,False,False,16,19076,24802
19076_24803.png,19076_24803.png,0.0029897280037403107,13.900390625,0.0046844482421875,0.3443475067615509,False,False,False,16,19076,24803
19076_24804.png,19076_24804.png,0.003833018988370895,21.5,0.0003814697265625,0.34269896149635315,False,False,False,16,19076,24804
19076_24805.png,19076_24805.png,0.007738529642422994,48.7998046875,0.0009613037109375,0.34350836277008057,False,False,False,16,19076,24805
19076_24806.png,19076_24806.png,0.012553566694259643,57.69921875,0.0343017578125,0.3425222635269165,False,False,False,16,19076,24806
19077_24793.png,19077_24793.png,0.003439817080895106,25.400390625,0.0049591064453125,0.36351773142814636,False,False,False,16,19077,24793
19077_24794.png,19077_24794.png,0.0038668389121691384,23.2998046875,0.0034637451171875,0.3671046495437622,False,False,False,16,19077,24794
19077_24795.png,19077_24795.png,0.005765867233276367,27.2998046875,0.0,0.36732277274131775,False,False,False,16,19077,24795
19077_24796.png,19077_24796.png,0.009605420629183452,40.7001953125,0.0078277587890625,0.3709489703178406,False,False,False,16,19077,24796
19077_24797.png,19077_24797.png,0.014407331744829813,52.8994140625,0.004425048828125,0.37441524863243103,False,False,False,16,19077,24797
19077_24798.png,19077_24798.png,0.0049926072359085085,30.7998046875,0.0012664794921875,0.3694024682044983,False,False,False,16,19077,24798
19077_24799.png,19077_24799.png,0.00649850865205129,34.7998046875,0.0035400390625,0.36723411083221436,False,False,False,16,19077,24799
19077_24800.png,19077_24800.png,0.009702828526496888,45.2001953125,0.0035247802734375,0.3676774501800537,False,False,False,16,19077,24800
19077_24801.png,19077_24801.png,0.01356714367866516,62.099609375,0.007598876953125,0.37184134125709534,False,False,False,16,19077,24801
19077_24802.png,19077_24802.png,0.02073603868484497,63.7001953125,0.01177978515625,0.36961618065834045,False,False,False,16,19077,24802
19077_24803.png,19077_24803.png,0.006402415037155151,37.0,3.0517578125e-05,0.35398614406585693,False,False,False,16,19077,24803
19077_24804.png,19077_24804.png,0.0079243799050649,36.400390625,0.00018310546875,0.3594687581062317,False,False,False,16,19077,24804
19077_24805.png,19077_24805.png,0.015824506680170696,69.19921875,0.0027008056640625,0.3587275445461273,False,False,False,16,19077,24805
19077_24806.png,19077_24806.png,0.022083457310994467,55.6005859375,0.0416412353515625,0.3589663803577423,False,False,False,16,19077,24806
19078_24793.png,19078_24793.png,0.0038651471336682637,17.69921875,0.0071563720703125,0.3516579568386078,False,False,False,16,19078,24793
19078_24794.png,19078_24794.png,0.00753403107325236,22.400390625,0.004119873046875,0.3608078956604004,False,False,False,16,19078,24794
19078_24795.png,19078_24795.png,0.014565000931421915,33.2001953125,0.003570556640625,0.3694283962249756,False,False,False,16,19078,24795
19078_24796.png,19078_24796.png,0.00959820051987966,39.2001953125,0.0108795166015625,0.3724985718727112,False,False,False,16,19078,24796
19078_24797.png,19078_24797.png,0.007457671562830607,33.2001953125,0.0001373291015625,0.3651267886161804,False,False,False,16,19078,24797
19078_24798.png,19078_24798.png,0.004539958635965983,22.599609375,0.0008392333984375,0.3567389249801636,False,False,False,16,19078,24798
19078_24799.png,19078_24799.png,0.007673700153827667,23.900390625,0.001617431640625,0.3599925637245178,False,False,False,16,19078,24799
19078_24800.png,19078_24800.png,0.004608402649561564,17.599609375,0.0,0.3627328872680664,False,False,False,16,19078,24800
19078_24801.png,19078_24801.png,0.015007537603378297,72.8994140625,0.0023040771484375,0.36640384793281555,False,False,False,16,19078,24801
19078_24802.png,19078_24802.png,0.02277525464693705,64.099609375,0.0062713623046875,0.36567115783691406,False,False,False,16,19078,24802
19078_24803.png,19078_24803.png,0.024118918180465698,55.19921875,0.0155181884765625,0.36909353733062744,False,False,False,16,19078,24803
19078_24804.png,19078_24804.png,0.022435259819030762,56.2001953125,0.008331298828125,0.3696005940437317,False,False,False,16,19078,24804
19078_24805.png,19078_24805.png,0.018484514951705933,55.6005859375,0.045654296875,0.36750340461730957,False,False,False,16,19078,24805
19078_24806.png,19078_24806.png,0.010998957355817159,55.30078125,0.001129150390625,0.3664149045944214,False,False,False,16,19078,24806
19079_24793.png,19079_24793.png,0.0042349487543106076,21.2001953125,0.013275146484375,0.3488808572292328,False,False,False,16,19079,24793
19079_24794.png,19079_24794.png,0.012007696429888408,22.5,0.0048065185546875,0.3614245057106018,False,False,False,16,19079,24794
19079_24795.png,19079_24795.png,0.003563139835993449,20.5,0.0179595947265625,0.3599395453929901,False,False,False,16,19079,24795
19079_24796.png,19079_24796.png,0.003914762039979299,17.099609375,0.00506591796875,0.34894418716430664,False,False,False,16,19079,24796
19079_24797.png,19079_24797.png,0.00447060614824295,23.0,0.0,0.35203129053115845,False,False,False,16,19079,24797
19079_24798.png,19079_24798.png,0.006056282420953115,23.2998046875,0.006988525390625,0.35149168968200684,False,False,False,16,19079,24798
19079_24799.png,19079_24799.png,0.007130267222722372,25.5,0.019683837890625,0.3568743169307709,False,False,False,16,19079,24799
19079_24800.png,19079_24800.png,0.005916208028793335,25.8994140625,0.0113067626953125,0.35439470410346985,False,False,False,16,19079,24800
19079_24801.png,19079_24801.png,0.006235736608505249,32.7998046875,0.0087432861328125,0.3601929247379303,False,False,False,16,19079,24801
19079_24802.png,19079_24802.png,0.005591817200183868,25.8994140625,0.0017547607421875,0.35830095410346985,False,False,False,16,19079,24802
19079_24803.png,19079_24803.png,0.016749155521392823,57.2998046875,0.004638671875,0.3774040639400482,False,False,False,16,19079,24803
19079_24804.png,19079_24804.png,0.023882482449213663,64.7998046875,0.0216217041015625,0.3676389753818512,False,False,False,16,19079,24804
19079_24805.png,19079_24805.png,0.010859291752179463,43.2998046875,7.62939453125e-05,0.3601079285144806,False,False,False,16,19079,24805
19079_24806.png,19079_24806.png,0.006714549163977305,25.599609375,0.0015411376953125,0.36372286081314087,False,False,False,16,19079,24806
19080_24793.png,19080_24793.png,0.004234780371189117,17.1005859375,0.0071258544921875,0.35710856318473816,False,False,False,16,19080,24793
19080_24794.png,19080_24794.png,0.003091240922609965,8.599609375,0.0,0.3611723482608795,False,False,False,16,19080,24794
19080_24795.png,19080_24795.png,0.0040158569812774655,19.80078125,0.004547119140625,0.3511366844177246,False,False,False,16,19080,24795
19080_24796.png,19080_24796.png,0.0036707431077957152,20.80078125,0.0059356689453125,0.350536972284317,False,False,False,16,19080,24796
19080_24797.png,19080_24797.png,0.004384060700734456,16.2998046875,0.0,0.3469006419181824,False,False,False,16,19080,24797
19080_24798.png,19080_24798.png,0.0038562417030334473,20.2998046875,0.02020263671875,0.34994369745254517,False,False,False,16,19080,24798
19080_24799.png,19080_24799.png,0.004637896517912547,22.8994140625,0.0014495849609375,0.35135823488235474,False,False,False,16,19080,24799
19080_24800.png,19080_24800.png,0.005615824460983276,28.099609375,0.00604248046875,0.34984782338142395,False,False,False,16,19080,24800
19080_24801.png,19080_24801.png,0.00942772626876831,34.2001953125,0.0028228759765625,0.35146909952163696,False,False,False,16,19080,24801
19080_24802.png,19080_24802.png,0.012705122431119284,40.7001953125,0.0189361572265625,0.36322420835494995,False,False,False,16,19080,24802
19080_24803.png,19080_24803.png,0.012394660711288452,38.599609375,0.016632080078125,0.36695319414138794,False,False,False,16,19080,24803
19080_24804.png,19080_24804.png,0.006401789685090383,44.400390625,0.0001678466796875,0.36575454473495483,False,False,False,16,19080,24804
19080_24805.png,19080_24805.png,0.0027787983417510986,13.400390625,0.0,0.354332834482193,False,False,False,16,19080,24805
19080_24806.png,19080_24806.png,0.006432876984278361,23.8994140625,0.0,0.3554142117500305,False,False,False,16,19080,24806
